,rate_marriage,age,yrs_married,children,religious,affairs
4036,3,42.0,23.0,3.0,2,0
4037,4,32.0,9.0,2.0,1,0
4038,5,32.0,13.0,2.0,4,0
4039,5,27.0,2.5,1.0,4,0
4040,4,32.0,9.0,2.0,3,0
4041,4,37.0,16.5,3.0,4,0
4042,5,42.0,23.0,1.0,4,0
4043,4,27.0,2.5,0.0,1,0
4044,4,27.0,6.0,1.0,2,0
4045,5,32.0,13.0,1.0,1,0
4046,5,27.0,6.0,1.0,4,0
4047,5,32.0,16.5,3.0,3,0
4048,5,42.0,23.0,2.0,4,0
4049,5,37.0,6.0,1.0,3,0
4050,1,22.0,2.5,1.0,2,0
4051,4,22.0,2.5,1.0,3,0
4052,5,17.5,0.5,1.0,2,0
4053,5,42.0,23.0,5.5,3,0
4054,5,42.0,6.0,0.0,4,0
4055,2,17.5,2.5,1.0,2,0
4056,4,37.0,16.5,3.0,4,0
4057,5,32.0,16.5,3.0,2,0
4058,5,22.0,2.5,0.0,3,0
4059,5,22.0,6.0,2.0,4,0
4060,5,22.0,2.5,1.0,3,0
4061,4,22.0,6.0,0.0,1,0
4062,5,32.0,13.0,1.0,3,0
4063,4,32.0,6.0,3.0,2,0
4064,4,27.0,6.0,2.0,3,0
4065,3,22.0,6.0,1.0,3,0
4066,3,37.0,23.0,3.0,3,0
4067,5,22.0,2.5,1.0,1,0
4068,2,27.0,9.0,1.0,2,0
4069,3,22.0,2.5,1.0,2,0
4070,4,32.0,13.0,2.0,2,0
4071,2,22.0,2.5,1.0,3,0
4072,5,37.0,13.0,0.0,2,0
4073,3,37.0,16.5,4.0,4,0
4074,5,42.0,23.0,3.0,3,0
4075,5,22.0,2.5,0.0,4,0
4076,3,27.0,2.5,0.0,3,0
4077,4,27.0,2.5,2.0,3,0
4078,5,22.0,2.5,0.0,4,0
4079,4,22.0,2.5,0.0,3,0
4080,3,32.0,13.0,2.0,2,0
4081,5,27.0,6.0,2.0,3,0
4082,5,27.0,9.0,3.0,4,0
4083,4,22.0,6.0,2.0,2,0
4084,4,32.0,9.0,3.0,2,0
4085,4,42.0,23.0,4.0,3,0
4086,5,42.0,23.0,5.5,4,0
4087,3,22.0,2.5,2.0,1,0
4088,5,32.0,13.0,3.0,3,0
4089,4,32.0,16.5,5.5,3,0
4090,5,22.0,2.5,0.0,3,0
4091,3,22.0,2.5,1.0,3,0
4092,5,22.0,2.5,0.0,2,0
4093,5,32.0,9.0,0.0,2,0
4094,2,22.0,2.5,1.0,3,0
4095,5,22.0,2.5,0.0,3,0
4096,4,27.0,6.0,0.0,3,0
4097,5,27.0,0.5,0.0,3,0
4098,5,27.0,6.0,2.0,3,0
4099,4,27.0,2.5,1.0,3,0
4100,5,22.0,2.5,0.0,3,0
4101,5,32.0,16.5,4.0,3,0
4102,2,22.0,2.5,0.0,2,0
4103,5,27.0,0.5,0.0,1,0
4104,4,42.0,23.0,1.0,1,0
4105,3,27.0,9.0,0.0,3,0
4106,4,22.0,2.5,0.0,2,0
4107,3,42.0,23.0,3.0,3,0
4108,4,22.0,0.5,0.0,3,0
4109,5,32.0,9.0,2.0,1,0
4110,5,37.0,0.5,0.0,2,0
4111,4,22.0,2.5,0.0,3,0
4112,4,22.0,2.5,0.0,3,0
4113,5,42.0,23.0,4.0,3,0
4114,5,32.0,6.0,2.0,1,0
4115,4,22.0,2.5,0.0,2,0
4116,5,22.0,2.5,1.0,2,0
4117,5,27.0,13.0,1.0,2,0
4118,5,27.0,6.0,2.0,2,0
4119,4,22.0,2.5,0.0,3,0
4120,5,27.0,6.0,0.0,1,0
4121,4,42.0,23.0,5.5,3,0
4122,3,17.5,2.5,1.0,2,0
4123,4,22.0,2.5,0.0,2,0
4124,5,22.0,0.5,0.0,2,0
4125,3,27.0,2.5,1.0,1,0
4126,5,17.5,2.5,0.0,3,0
4127,5,37.0,16.5,3.0,3,0
4128,4,27.0,6.0,2.0,2,0
4129,3,42.0,23.0,3.0,2,0
4130,4,22.0,2.5,0.0,3,0
4131,5,22.0,0.5,0.0,2,0
4132,3,27.0,9.0,3.0,3,0
4133,3,22.0,2.5,0.0,2,0
4134,4,22.0,2.5,0.0,1,0
4135,3,22.0,2.5,2.0,3,0
4136,3,42.0,23.0,2.0,1,0
4137,4,22.0,2.5,2.0,2,0
4138,5,17.5,2.5,1.0,3,0
4139,5,22.0,0.5,0.0,1,0
4140,5,22.0,2.5,0.0,3,0
4141,4,27.0,6.0,1.0,2,0
4142,4,27.0,2.5,0.0,1,0
4143,5,22.0,2.5,0.0,3,0
4144,5,27.0,2.5,0.0,1,0
4145,5,22.0,2.5,0.0,1,0
4146,4,32.0,13.0,2.0,1,0
4147,5,22.0,0.5,0.0,2,0
4148,5,22.0,2.5,0.0,3,0
4149,5,22.0,2.5,0.0,3,0
4150,5,22.0,2.5,1.0,2,0
4151,5,27.0,2.5,0.0,1,0
4152,3,27.0,6.0,1.0,3,0
4153,4,27.0,6.0,2.0,3,0
4154,4,32.0,16.5,2.0,3,0
4155,4,27.0,6.0,0.0,1,0
4156,4,22.0,2.5,0.0,3,0
4157,5,27.0,6.0,0.0,2,0
4158,4,27.0,6.0,0.0,2,0
4159,3,32.0,16.5,2.0,4,0
4160,4,22.0,2.5,1.0,2,0
4161,5,27.0,6.0,2.0,3,0
4162,3,27.0,9.0,1.0,3,0
4163,5,27.0,2.5,0.0,3,0
4164,5,22.0,2.5,0.0,4,0
4165,5,27.0,2.5,1.0,2,0
4166,1,37.0,13.0,5.5,3,0
4167,4,27.0,6.0,2.0,1,0
4168,3,22.0,2.5,0.0,2,0
4169,4,22.0,2.5,0.0,4,0
4170,4,27.0,13.0,2.0,2,0
4171,5,22.0,2.5,0.0,2,0
4172,4,27.0,2.5,0.0,2,0
4173,2,22.0,2.5,0.0,1,0
4174,5,22.0,2.5,0.0,1,0
4175,4,22.0,2.5,0.0,2,0
4176,4,27.0,2.5,0.0,3,0
4177,5,22.0,0.5,0.0,3,0
4178,4,22.0,2.5,1.0,3,0
4179,3,22.0,2.5,0.0,1,0
4180,5,37.0,16.5,2.0,4,0
4181,5,22.0,0.5,0.0,3,0
4182,5,32.0,9.0,1.0,2,0
4183,5,22.0,2.5,0.0,3,0
4184,5,22.0,2.5,1.0,3,0
4185,4,27.0,6.0,1.0,2,0
4186,4,27.0,9.0,3.0,3,0
4187,2,22.0,2.5,0.0,4,0
4188,5,22.0,2.5,0.0,3,0
4189,5,27.0,2.5,1.0,1,0
4190,4,37.0,16.5,3.0,3,0
4191,5,22.0,2.5,0.0,3,0
4192,3,22.0,2.5,0.0,1,0
4193,4,32.0,9.0,3.0,2,0
4194,4,42.0,23.0,3.0,4,0
4195,1,32.0,2.5,1.0,1,0
4196,5,22.0,6.0,0.0,2,0
4197,4,27.0,6.0,1.0,3,0
4198,5,22.0,2.5,0.0,2,0
4199,4,22.0,2.5,0.0,2,0
4200,3,32.0,13.0,2.0,2,0
4201,5,37.0,23.0,3.0,3,0
4202,5,22.0,9.0,2.0,2,0
4203,5,27.0,6.0,0.0,3,0
4204,3,37.0,16.5,3.0,3,0
4205,5,27.0,6.0,0.0,3,0
4206,5,17.5,0.5,0.0,4,0
4207,5,27.0,2.5,0.0,4,0
4208,5,22.0,2.5,0.0,3,0
4209,3,22.0,2.5,0.0,3,0
4210,5,22.0,2.5,1.0,3,0
4211,4,27.0,2.5,0.0,2,0
4212,5,22.0,2.5,0.0,2,0
4213,5,22.0,0.5,0.0,3,0
4214,4,22.0,2.5,1.0,3,0
4215,4,32.0,6.0,2.0,3,0
4216,4,42.0,16.5,3.0,3,0
4217,3,27.0,2.5,1.0,2,0
4218,2,42.0,23.0,2.0,3,0
4219,5,27.0,9.0,1.0,2,0
4220,5,22.0,2.5,0.0,4,0
4221,4,32.0,16.5,4.0,2,0
4222,4,32.0,6.0,0.0,1,0
4223,5,27.0,6.0,1.0,1,0
4224,4,37.0,13.0,2.0,3,0
4225,4,27.0,9.0,2.0,3,0
4226,5,27.0,9.0,3.0,1,0
4227,4,32.0,9.0,2.0,2,0
4228,5,42.0,23.0,3.0,3,0
4229,3,37.0,23.0,3.0,3,0
4230,4,27.0,2.5,0.0,2,0
4231,4,22.0,2.5,0.0,3,0
4232,4,42.0,13.0,0.0,3,0
4233,5,27.0,6.0,0.0,1,0
4234,5,22.0,2.5,0.0,4,0
4235,5,37.0,16.5,1.0,3,0
4236,3,32.0,13.0,3.0,2,0
4237,3,27.0,6.0,2.0,3,0
4238,5,27.0,2.5,1.0,4,0
4239,4,37.0,16.5,3.0,2,0
4240,5,22.0,2.5,0.0,4,0
4241,4,37.0,16.5,2.0,3,0
4242,2,32.0,6.0,0.0,3,0
4243,4,27.0,9.0,0.0,3,0
4244,3,32.0,9.0,1.0,3,0
4245,5,22.0,6.0,2.0,3,0
4246,3,27.0,13.0,3.0,3,0
4247,5,22.0,2.5,0.0,1,0
4248,5,37.0,16.5,3.0,3,0
4249,5,27.0,2.5,1.0,3,0
4250,5,32.0,13.0,3.0,3,0
4251,5,37.0,23.0,3.0,3,0
4252,4,22.0,2.5,0.0,3,0
4253,3,22.0,2.5,0.0,3,0
4254,4,37.0,23.0,3.0,1,0
4255,4,37.0,23.0,2.0,2,0
4256,3,37.0,23.0,2.0,4,0
4257,5,22.0,2.5,0.0,2,0
4258,5,22.0,2.5,0.0,3,0
4259,5,32.0,9.0,2.0,1,0
4260,5,32.0,13.0,2.0,3,0
4261,3,42.0,23.0,3.0,3,0
4262,2,32.0,6.0,2.0,2,0
4263,5,17.5,2.5,0.0,3,0
4264,5,42.0,16.5,2.0,2,0
4265,5,27.0,6.0,2.0,3,0
4266,5,37.0,16.5,3.0,3,0
4267,5,32.0,9.0,1.0,4,0
4268,4,42.0,23.0,4.0,3,0
4269,4,42.0,23.0,5.5,4,0
4270,5,22.0,2.5,0.0,2,0
4271,3,27.0,9.0,1.0,3,0
4272,5,22.0,0.5,0.0,2,0
4273,5,37.0,13.0,1.0,3,0
4274,5,22.0,2.5,0.0,3,0
4275,2,32.0,9.0,2.0,3,0
4276,4,22.0,6.0,0.0,4,0
4277,4,22.0,2.5,0.0,3,0
4278,5,27.0,6.0,1.0,3,0
4279,4,22.0,2.5,0.0,1,0
4280,4,32.0,13.0,2.0,4,0
4281,5,27.0,6.0,0.0,2,0
4282,5,37.0,23.0,3.0,3,0
4283,2,37.0,16.5,2.0,2,0
4284,4,27.0,6.0,2.0,3,0
4285,5,27.0,2.5,0.0,2,0
4286,5,42.0,23.0,2.0,4,0
4287,5,27.0,2.5,0.0,2,0
4288,5,32.0,13.0,1.0,3,0
4289,5,37.0,13.0,2.0,4,0
4290,3,27.0,6.0,0.0,3,0
4291,3,22.0,6.0,2.0,3,0
4292,5,22.0,2.5,0.0,2,0
4293,5,22.0,2.5,1.0,2,0
4294,2,17.5,2.5,2.0,2,0
4295,5,27.0,2.5,0.0,3,0
4296,5,22.0,0.5,0.0,2,0
4297,5,27.0,2.5,1.0,2,0
4298,2,22.0,2.5,2.0,3,0
4299,4,22.0,2.5,0.0,3,0
4300,5,42.0,16.5,2.0,3,0
4301,5,32.0,6.0,0.0,1,0
4302,5,27.0,2.5,0.0,3,0
4303,5,37.0,16.5,2.0,3,0
4304,4,27.0,6.0,1.0,4,0
4305,5,27.0,6.0,1.0,2,0
4306,4,22.0,2.5,0.0,3,0
4307,5,42.0,23.0,1.0,3,0
4308,5,22.0,2.5,0.0,3,0
4309,4,42.0,23.0,3.0,4,0
4310,5,42.0,23.0,3.0,4,0
4311,5,32.0,16.5,3.0,3,0
4312,4,22.0,6.0,1.0,1,0
4313,5,42.0,23.0,4.0,3,0
4314,5,17.5,0.5,0.0,3,0
4315,5,27.0,2.5,0.0,1,0
4316,5,22.0,2.5,0.0,3,0
4317,5,32.0,6.0,1.0,3,0
4318,5,22.0,0.5,0.0,3,0
4319,2,37.0,16.5,2.0,1,0
4320,5,27.0,9.0,2.0,3,0
4321,4,27.0,2.5,0.0,2,0
4322,4,27.0,13.0,1.0,3,0
4323,3,42.0,23.0,3.0,2,0
4324,5,27.0,6.0,1.0,1,0
4325,5,27.0,6.0,0.0,3,0
4326,2,22.0,6.0,1.0,1,0
4327,5,37.0,16.5,4.0,3,0
4328,4,27.0,9.0,2.0,3,0
4329,5,17.5,0.5,0.0,4,0
4330,5,42.0,23.0,3.0,3,0
4331,5,37.0,16.5,2.0,2,0
4332,5,22.0,2.5,0.0,1,0
4333,4,22.0,2.5,0.0,3,0
4334,3,22.0,2.5,0.0,3,0
4335,3,42.0,23.0,3.0,2,0
4336,4,27.0,6.0,0.0,2,0
4337,5,42.0,23.0,3.0,3,0
4338,5,27.0,9.0,2.0,3,0
4339,5,22.0,2.5,0.0,2,0
4340,2,27.0,6.0,1.0,3,0
4341,5,27.0,6.0,0.0,2,0
4342,3,22.0,2.5,0.0,4,0
4343,4,37.0,16.5,3.0,3,0
4344,3,22.0,2.5,1.0,3,0
4345,4,32.0,9.0,1.0,3,0
4346,5,27.0,6.0,2.0,1,0
4347,5,27.0,6.0,0.0,3,0
4348,5,22.0,6.0,1.0,4,0
4349,4,32.0,0.5,0.0,3,0
4350,5,32.0,2.5,1.0,2,0
4351,4,22.0,0.5,0.0,4,0
4352,4,37.0,6.0,0.0,4,0
4353,2,22.0,6.0,1.0,2,0
4354,5,37.0,13.0,1.0,2,0
4355,4,32.0,9.0,0.0,1,0
4356,5,22.0,0.5,0.0,2,0
4357,5,27.0,2.5,0.0,1,0
4358,5,32.0,2.5,0.0,2,0
4359,4,27.0,6.0,1.0,4,0
4360,5,27.0,2.5,0.0,3,0
4361,4,37.0,13.0,2.0,3,0
4362,4,22.0,2.5,0.0,3,0
4363,5,22.0,2.5,0.0,2,0
4364,5,22.0,2.5,0.0,2,0
4365,4,32.0,13.0,2.0,3,0
4366,4,22.0,2.5,0.0,2,0
4367,4,22.0,2.5,0.0,2,0
4368,3,22.0,0.5,0.0,2,0
4369,5,37.0,16.5,4.0,4,0
4370,4,22.0,6.0,1.0,3,0
4371,5,37.0,16.5,1.0,3,0
4372,4,27.0,6.0,1.0,2,0
4373,5,32.0,16.5,2.0,2,0
4374,5,42.0,23.0,4.0,4,0
4375,5,27.0,2.5,0.0,1,0
4376,5,22.0,2.5,2.0,3,0
4377,4,42.0,16.5,2.0,4,0
4378,4,27.0,9.0,0.0,2,0
4379,4,27.0,2.5,1.0,2,0
4380,4,27.0,2.5,0.0,3,0
4381,5,27.0,2.5,0.0,2,0
4382,4,37.0,13.0,2.0,2,0
4383,5,32.0,13.0,2.0,4,0
4384,4,37.0,16.5,4.0,3,0
4385,4,27.0,6.0,1.0,3,0
4386,3,27.0,13.0,3.0,3,0
4387,4,22.0,2.5,1.0,3,0
4388,5,22.0,2.5,0.0,3,0
4389,5,37.0,16.5,1.0,3,0
4390,3,42.0,23.0,3.0,2,0
4391,3,22.0,2.5,0.0,2,0
4392,2,27.0,2.5,1.0,3,0
4393,5,27.0,6.0,3.0,3,0
4394,5,27.0,0.5,0.0,2,0
4395,4,32.0,2.5,0.0,3,0
4396,4,27.0,6.0,0.0,3,0
4397,4,37.0,13.0,1.0,3,0
4398,4,42.0,23.0,3.0,3,0
4399,4,27.0,9.0,0.0,2,0
4400,5,37.0,2.5,0.0,2,0
4401,5,27.0,6.0,1.0,2,0
4402,5,32.0,2.5,1.0,3,0
4403,4,42.0,16.5,2.0,2,0
4404,4,22.0,2.5,0.0,3,0
4405,5,32.0,13.0,1.0,3,0
4406,5,27.0,2.5,0.0,2,0
4407,5,22.0,2.5,0.0,2,0
4408,5,42.0,23.0,2.0,3,0
4409,4,42.0,23.0,4.0,3,0
4410,5,27.0,6.0,1.0,1,0
4411,5,27.0,0.5,0.0,3,0
4412,5,27.0,9.0,3.0,2,0
4413,4,42.0,23.0,4.0,3,0
4414,5,27.0,2.5,0.0,2,0
4415,5,27.0,9.0,3.0,3,0
4416,4,22.0,0.5,0.0,2,0
4417,4,27.0,2.5,0.0,2,0
4418,5,22.0,2.5,0.0,3,0
4419,5,22.0,2.5,0.0,3,0
4420,5,22.0,2.5,0.0,1,0
4421,4,42.0,23.0,3.0,3,0
4422,5,22.0,2.5,0.0,2,0
4423,4,22.0,2.5,0.0,2,0
4424,5,42.0,23.0,3.0,2,0
4425,5,27.0,9.0,3.0,3,0
4426,3,32.0,13.0,1.0,2,0
4427,5,32.0,9.0,2.0,4,0
4428,3,27.0,2.5,0.0,3,0
4429,4,27.0,6.0,1.0,3,0
4430,4,32.0,6.0,2.0,2,0
4431,5,42.0,23.0,3.0,2,0
4432,5,32.0,13.0,2.0,3,0
4433,4,22.0,0.5,0.0,2,0
4434,3,22.0,2.5,1.0,2,0
4435,2,42.0,23.0,2.0,2,0
4436,4,22.0,2.5,1.0,4,0
4437,4,42.0,23.0,4.0,4,0
4438,3,37.0,16.5,4.0,1,0
4439,4,22.0,2.5,0.0,3,0
4440,1,17.5,0.5,0.0,2,0
4441,4,27.0,2.5,0.0,2,0
4442,4,27.0,2.5,0.0,3,0
4443,3,27.0,6.0,2.0,3,0
4444,5,32.0,13.0,5.5,3,0
4445,5,42.0,23.0,3.0,2,0
4446,4,32.0,6.0,1.0,3,0
4447,4,37.0,16.5,1.0,2,0
4448,4,22.0,2.5,0.0,2,0
4449,4,37.0,16.5,2.0,3,0
4450,5,22.0,2.5,0.0,3,0
4451,4,22.0,0.5,0.0,3,0
4452,4,22.0,2.5,0.0,3,0
4453,5,42.0,23.0,4.0,3,0
4454,2,22.0,2.5,1.0,3,0
4455,4,32.0,16.5,2.0,2,0
4456,1,32.0,13.0,2.0,3,0
4457,5,27.0,2.5,0.0,2,0
4458,4,22.0,6.0,2.0,3,0
4459,4,17.5,2.5,1.0,3,0
4460,4,22.0,2.5,0.0,2,0
4461,5,37.0,16.5,3.0,3,0
4462,4,27.0,6.0,2.0,3,0
4463,4,42.0,23.0,3.0,3,0
4464,3,22.0,2.5,0.0,2,0
4465,2,37.0,16.5,3.0,3,0
4466,4,27.0,2.5,0.0,2,0
4467,5,22.0,2.5,0.0,3,0
4468,5,27.0,6.0,2.0,3,0
4469,5,37.0,13.0,0.0,3,0
4470,5,22.0,2.5,0.0,2,0
4471,4,22.0,2.5,0.0,2,0
4472,3,22.0,2.5,0.0,2,0
4473,4,22.0,2.5,0.0,2,0
4474,3,27.0,6.0,1.0,3,0
4475,4,22.0,2.5,0.0,2,0
4476,3,22.0,2.5,0.0,3,0
4477,5,37.0,16.5,2.0,3,0
4478,5,27.0,2.5,0.0,3,0
4479,4,37.0,13.0,2.0,4,0
4480,5,32.0,13.0,3.0,3,0
4481,4,22.0,2.5,0.0,2,0
4482,5,22.0,0.5,0.0,3,0
4483,5,22.0,2.5,0.0,4,0
4484,5,17.5,2.5,0.0,3,0
4485,5,22.0,6.0,1.0,4,0
4486,5,27.0,6.0,2.0,2,0
4487,4,37.0,16.5,2.0,4,0
4488,5,22.0,6.0,1.0,3,0
4489,4,17.5,0.5,0.0,3,0
4490,4,22.0,2.5,0.0,4,0
4491,2,22.0,2.5,0.0,3,0
4492,4,27.0,6.0,1.0,4,0
4493,5,22.0,0.5,0.0,3,0
4494,5,22.0,2.5,0.0,3,0
4495,4,42.0,23.0,3.0,2,0
4496,4,22.0,2.5,1.0,2,0
4497,5,27.0,6.0,0.0,2,0
4498,5,22.0,2.5,0.0,3,0
4499,4,22.0,2.5,0.0,3,0
4500,5,27.0,6.0,0.0,2,0
4501,5,27.0,2.5,1.0,3,0
4502,5,42.0,23.0,5.5,4,0
4503,5,32.0,13.0,1.0,3,0
4504,5,22.0,2.5,0.0,3,0
4505,3,22.0,2.5,0.0,4,0
4506,5,22.0,2.5,1.0,2,0
4507,5,32.0,16.5,3.0,4,0
4508,5,42.0,23.0,4.0,3,0
4509,5,22.0,2.5,0.0,4,0
4510,4,42.0,23.0,3.0,4,0
4511,5,27.0,6.0,0.0,2,0
4512,4,27.0,2.5,1.0,3,0
4513,5,32.0,13.0,3.0,4,0
4514,4,22.0,2.5,1.0,4,0
4515,4,32.0,13.0,2.0,3,0
4516,4,17.5,2.5,0.0,3,0
4517,3,22.0,2.5,0.0,3,0
4518,5,27.0,6.0,1.0,3,0
4519,5,27.0,9.0,2.0,4,0
4520,4,22.0,2.5,0.0,2,0
4521,4,27.0,9.0,2.0,2,0
4522,5,32.0,9.0,2.0,2,0
4523,5,42.0,23.0,5.5,4,0
4524,4,27.0,6.0,1.0,3,0
4525,4,27.0,6.0,1.0,3,0
4526,4,27.0,6.0,0.0,3,0
4527,5,27.0,2.5,0.0,4,0
4528,4,42.0,13.0,0.0,3,0
4529,5,22.0,2.5,1.0,2,0
4530,4,17.5,2.5,0.0,3,0
4531,4,22.0,6.0,0.0,2,0
4532,4,22.0,2.5,0.0,3,0
4533,5,27.0,6.0,2.0,2,0
4534,3,27.0,6.0,0.0,2,0
4535,5,22.0,0.5,0.0,3,0
4536,5,37.0,16.5,4.0,3,0
4537,4,22.0,2.5,2.0,3,0
4538,4,22.0,2.5,0.0,3,0
4539,5,27.0,2.5,0.0,1,0
4540,5,27.0,6.0,0.0,2,0
4541,4,27.0,2.5,0.0,2,0
4542,4,22.0,6.0,2.0,3,0
4543,4,22.0,2.5,0.0,1,0
4544,4,17.5,2.5,0.0,2,0
4545,5,22.0,2.5,0.0,3,0
4546,5,22.0,0.5,0.0,2,0
4547,3,32.0,2.5,0.0,3,0
4548,5,22.0,2.5,0.0,4,0
4549,4,22.0,6.0,0.0,4,0
4550,3,22.0,0.5,0.0,3,0
4551,4,17.5,0.5,0.0,3,0
4552,3,32.0,16.5,3.0,3,0
4553,5,22.0,2.5,1.0,3,0
4554,5,22.0,2.5,0.0,4,0
4555,5,22.0,6.0,2.0,3,0
4556,5,22.0,2.5,0.0,2,0
4557,5,22.0,2.5,0.0,3,0
4558,5,27.0,6.0,0.0,4,0
4559,5,42.0,23.0,2.0,3,0
4560,5,22.0,2.5,0.0,2,0
4561,3,37.0,16.5,1.0,3,0
4562,4,32.0,13.0,2.0,3,0
4563,5,22.0,2.5,0.0,3,0
4564,4,27.0,9.0,1.0,1,0
4565,5,42.0,23.0,2.0,3,0
4566,5,22.0,2.5,1.0,3,0
4567,5,42.0,23.0,4.0,3,0
4568,3,27.0,9.0,2.0,2,0
4569,2,32.0,13.0,4.0,3,0
4570,4,22.0,6.0,0.0,2,0
4571,5,22.0,2.5,0.0,1,0
4572,4,22.0,2.5,0.0,3,0
4573,4,22.0,2.5,1.0,2,0
4574,5,27.0,6.0,1.0,3,0
4575,4,27.0,6.0,1.0,1,0
4576,3,22.0,2.5,1.0,2,0
4577,5,32.0,6.0,0.0,3,0
4578,5,22.0,2.5,0.0,2,0
4579,5,17.5,0.5,0.0,3,0
4580,5,27.0,2.5,0.0,3,0
4581,4,42.0,23.0,2.0,3,0
4582,5,27.0,2.5,0.0,2,0
4583,5,22.0,6.0,0.0,3,0
4584,5,22.0,0.5,0.0,3,0
4585,4,22.0,0.5,0.0,3,0
4586,4,22.0,2.5,0.0,4,0
4587,5,27.0,2.5,1.0,3,0
4588,5,22.0,6.0,0.0,3,0
4589,4,22.0,2.5,0.0,4,0
4590,5,22.0,2.5,0.0,1,0
4591,5,32.0,13.0,1.0,3,0
4592,4,27.0,9.0,2.0,2,0
4593,4,27.0,9.0,1.0,2,0
4594,5,22.0,2.5,0.0,2,0
4595,4,32.0,13.0,1.0,3,0
4596,3,37.0,16.5,3.0,3,0
4597,3,22.0,2.5,1.0,3,0
4598,5,27.0,16.5,3.0,3,0
4599,5,42.0,23.0,2.0,3,0
4600,5,27.0,0.5,0.0,4,0
4601,5,32.0,16.5,2.0,1,0
4602,5,37.0,16.5,1.0,4,0
4603,5,27.0,9.0,1.0,3,0
4604,5,27.0,13.0,3.0,3,0
4605,5,22.0,2.5,0.0,3,0
4606,4,22.0,2.5,0.0,2,0
4607,5,32.0,16.5,3.0,4,0
4608,5,22.0,2.5,2.0,4,0
4609,5,27.0,9.0,2.0,4,0
4610,5,27.0,2.5,0.0,3,0
4611,4,32.0,13.0,2.0,4,0
4612,5,17.5,0.5,0.0,3,0
4613,5,42.0,23.0,3.0,4,0
4614,5,22.0,2.5,1.0,2,0
4615,5,27.0,9.0,2.0,3,0
4616,4,17.5,2.5,0.0,1,0
4617,2,22.0,6.0,0.0,2,0
4618,5,27.0,2.5,0.0,3,0
4619,4,27.0,6.0,1.0,3,0
4620,4,37.0,9.0,0.0,3,0
4621,4,22.0,2.5,0.0,1,0
4622,4,37.0,13.0,2.0,2,0
4623,5,37.0,16.5,3.0,4,0
4624,4,27.0,6.0,0.0,1,0
4625,4,27.0,6.0,0.0,3,0
4626,5,37.0,16.5,3.0,1,0
4627,5,27.0,6.0,2.0,3,0
4628,5,37.0,16.5,3.0,3,0
4629,5,42.0,23.0,1.0,4,0
4630,5,27.0,9.0,2.0,3,0
4631,5,27.0,13.0,2.0,2,0
4632,5,42.0,23.0,2.0,4,0
4633,5,42.0,23.0,5.5,4,0
4634,4,22.0,6.0,0.0,1,0
4635,4,27.0,2.5,0.0,4,0
4636,4,17.5,2.5,0.0,1,0
4637,3,27.0,9.0,0.0,2,0
4638,5,22.0,2.5,0.0,2,0
4639,4,27.0,9.0,2.0,3,0
4640,4,22.0,6.0,0.0,2,0
4641,4,22.0,0.5,0.0,1,0
4642,5,22.0,2.5,1.0,2,0
4643,5,27.0,9.0,2.0,3,0
4644,5,27.0,6.0,0.0,2,0
4645,4,22.0,2.5,0.0,3,0
4646,4,22.0,6.0,1.0,2,0
4647,5,22.0,2.5,1.0,3,0
4648,3,27.0,6.0,1.0,1,0
4649,5,37.0,16.5,4.0,3,0
4650,4,22.0,2.5,0.0,2,0
4651,4,32.0,13.0,2.0,3,0
4652,5,22.0,2.5,0.0,1,0
4653,5,27.0,2.5,0.0,2,0
4654,4,27.0,9.0,1.0,2,0
4655,5,22.0,2.5,0.0,2,0
4656,3,37.0,13.0,1.0,3,0
4657,5,42.0,23.0,3.0,4,0
4658,5,27.0,6.0,0.0,4,0
4659,2,27.0,6.0,0.0,2,0
4660,5,32.0,13.0,2.0,4,0
4661,5,22.0,2.5,0.0,1,0
4662,5,27.0,9.0,2.0,3,0
4663,5,27.0,6.0,0.0,2,0
4664,5,27.0,6.0,1.0,3,0
4665,4,22.0,9.0,1.0,1,0
4666,4,32.0,13.0,3.0,3,0
4667,4,22.0,2.5,0.0,1,0
4668,4,27.0,6.0,2.0,3,0
4669,5,42.0,23.0,4.0,2,0
4670,3,32.0,13.0,3.0,4,0
4671,3,22.0,0.5,0.0,3,0
4672,2,22.0,2.5,0.0,2,0
4673,3,37.0,23.0,4.0,2,0
4674,5,42.0,23.0,5.5,4,0
4675,5,37.0,23.0,3.0,3,0
4676,5,32.0,9.0,2.0,3,0
4677,5,32.0,23.0,2.0,3,0
4678,5,37.0,13.0,3.0,4,0
4679,5,32.0,16.5,5.5,2,0
4680,5,27.0,9.0,3.0,1,0
4681,4,17.5,2.5,0.0,2,0
4682,5,22.0,0.5,0.0,1,0
4683,5,22.0,2.5,0.0,3,0
4684,5,22.0,2.5,0.0,3,0
4685,5,32.0,9.0,0.0,4,0
4686,3,27.0,6.0,0.0,4,0
4687,5,22.0,2.5,0.0,1,0
4688,5,22.0,0.5,0.0,2,0
4689,4,27.0,13.0,2.0,4,0
4690,4,42.0,23.0,4.0,2,0
4691,5,22.0,2.5,0.0,3,0
4692,5,42.0,23.0,3.0,3,0
4693,5,22.0,2.5,0.0,1,0
4694,4,17.5,2.5,0.0,3,0
4695,5,27.0,2.5,2.0,1,0
4696,4,27.0,9.0,1.0,3,0
4697,5,22.0,0.5,0.0,3,0
4698,5,32.0,16.5,4.0,3,0
4699,5,32.0,13.0,2.0,4,0
4700,5,27.0,2.5,1.0,3,0
